Well,MD,Class 1,Class 2,Class 3,Class 3b,Class 4,
OLDHAM TRUST 40-25 WA 1H,6132.507,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6139.894,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6150.435,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6157.739,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6165.126,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6172.513,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6179.9,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6187.287,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6194.674,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6202.061,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6209.365,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6216.752,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6224.139,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6231.526,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6238.913,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6246.3,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6253.687,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6260.991,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6268.378,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6275.765,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6283.152,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6290.539,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6297.926,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6305.313,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6312.617,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6320.004,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6328.055,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6335.359,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6342.746,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6350.133,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6357.52,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6364.907,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6372.294,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6379.681,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6386.985,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6394.372,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6401.759,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6409.81,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6414.043,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6418.276,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6422.509,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6426.742,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6431.058,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6435.291,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6439.524,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6443.757,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6447.99,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6452.306,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6456.539,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6460.772,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6465.005,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6469.238,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6473.554,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6477.787,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6482.02,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6486.253,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6490.486,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6494.802,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6499.035,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6503.268,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6507.501,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6511.734,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6516.05,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6520.283,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6524.516,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6528.749,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6532.982,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6537.298,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6541.531,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6545.764,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6549.997,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6554.23,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6558.546,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6562.779,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6567.012,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6571.245,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6575.478,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6579.794,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6584.027,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6588.26,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6592.493,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6596.726,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6601.042,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6605.275,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6609.508,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6613.741,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6618.057,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6622.29,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6626.523,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6630.756,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6634.989,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6639.305,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6643.538,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6647.771,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6652.004,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6656.237,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6660.553,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6664.786,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6669.019,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6673.252,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6822.735,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6826.055,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6827.881,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6831.948,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6833.027,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6833.857,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6838.173,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6841.161,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6842.074,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6843.236,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6848.382,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6853.528,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6857.097,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6858.674,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6863.737,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6868.883,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6874.029,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6879.092,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6884.238,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6889.384,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6894.53,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6899.593,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6904.739,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6908.474,0,0,4,0,0,
OLDHAM TRUST 40-25 WA 1H,6909.885,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6915.031,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6920.094,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6924.659,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6925.24,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6930.386,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6930.967,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6931.299,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6935.532,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6936.86,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6939.433,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6940.595,2,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6941.01,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6941.757,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6945.741,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6945.907,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6947.401,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6950.472,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6950.887,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6952.879,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6954.622,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6956.033,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6961.096,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6962.59,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6962.756,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6965.993,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6966.242,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6969.811,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6971.388,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6976.534,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6977.945,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6979.854,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6980.518,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6981.597,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6982.759,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6986.743,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6989.648,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6991.889,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6992.304,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6993.3,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6994.877,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6995.624,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,6997.035,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,6997.865,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,6999.774,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7001.351,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7002.098,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7002.762,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7007.244,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7008.738,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7009.236,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7012.39,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7016.706,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7017.536,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7019.362,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7022.599,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7025.587,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7027.745,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7031.148,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7031.563,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7031.978,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7032.891,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7034.966,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7038.037,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7041.938,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7042.768,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7043.1,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7045.092,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7048.246,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7049.325,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7053.06,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7053.392,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7058.538,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7063.352,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7063.601,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7065.178,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7068.747,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7070.656,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7072.565,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7073.893,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7079.039,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7079.537,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7079.952,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7083.521,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7084.019,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7084.102,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7085.845,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7089.58,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7090.742,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7091.821,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7092.485,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7092.983,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7095.058,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7095.556,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7095.722,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7096.884,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7097.216,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7099.291,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7100.619,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7101.615,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7103.939,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7104.022,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7104.105,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7104.354,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7106.346,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7107.259,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7108.255,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7108.67,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7110.745,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7113.65,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7114.148,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7114.48,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7115.891,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7121.618,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7123.527,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7124.274,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7129.752,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7131.163,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7132.325,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7135.313,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7138.716,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7145.605,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7146.352,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7150.087,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7153.573,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7153.988,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7158.055,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7161.624,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7166.853,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7166.936,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7167.932,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7168.928,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7169.26,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7176.896,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7184.532,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7188.267,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7192.085,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7193.662,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7199.721,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7207.357,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7212.254,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7214.993,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7217.068,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7222.629,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7230.265,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7230.348,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7231.261,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7237.901,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7238.731,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7240.225,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7245.537,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7248.608,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7249.272,0,0,1,0,0,
OLDHAM TRUST 40-25 WA 1H,7253.09,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7254.169,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7260.726,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7268.362,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7269.69,0,0,2,0,0,
OLDHAM TRUST 40-25 WA 1H,7275.998,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7280.314,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7283.634,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7291.27,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7297.661,0,0,3,0,0,
OLDHAM TRUST 40-25 WA 1H,7298.906,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7306.459,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7314.095,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7321.731,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7329.367,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7337.003,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7344.639,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7352.275,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7359.828,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7367.464,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7375.1,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7382.736,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7390.372,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7398.008,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7419.007,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7433.2,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7447.476,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7461.752,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7476.028,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7490.221,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7504.497,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7518.773,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7532.966,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7547.242,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7561.518,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7575.711,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7589.987,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7604.263,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7618.456,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7632.732,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7647.008,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7661.201,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7675.477,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7689.753,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7703.946,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7718.222,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7732.498,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7746.691,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7760.967,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7775.243,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7789.519,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7803.712,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7817.988,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7832.264,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7846.457,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7860.733,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7875.009,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7889.202,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7903.478,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7917.339,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7924.726,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7932.113,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7939.5,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7946.887,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7954.191,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7961.578,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7968.965,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7976.352,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7983.739,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7991.126,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,7998.513,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8005.817,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8013.204,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8020.591,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8027.978,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8035.365,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8042.752,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8050.056,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8057.443,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8064.83,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8072.217,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8079.604,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8086.991,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8094.378,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8101.682,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8109.069,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8116.456,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8123.843,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8131.23,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8138.617,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8146.004,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8153.308,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8160.695,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8168.082,2,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8175.469,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8182.856,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8190.243,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8197.63,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8204.934,3,0,0,0,0,
OLDHAM TRUST 40-25 WA 1H,8212.321,3,0,0,0,0,
