Well,MD,Class 1,Class 2,Class 3,Class 3b,Class 4,MD(ft)
PEL_NQ_APO-1003,2799.324058,0,0,0,2,0,9184.134343
PEL_NQ_APO-1003,2799.403522,0,0,0,1,0,9184.395051
PEL_NQ_APO-1003,2799.843955,1,0,0,0,0,9185.840043
PEL_NQ_APO-1003,2799.871063,0,1,0,0,0,9185.928978
PEL_NQ_APO-1003,2799.879458,3,0,0,0,0,9185.956522
PEL_NQ_APO-1003,2801.243656,3,0,0,0,0,9190.432236
PEL_NQ_APO-1003,2801.737913,0,3,0,0,0,9192.053815
PEL_NQ_APO-1003,2801.99727,0,2,0,0,0,9192.904724
PEL_NQ_APO-1003,2802.748003,3,0,0,0,0,9195.367759
PEL_NQ_APO-1003,2803.850818,2,0,0,0,0,9198.985919
PEL_NQ_APO-1003,2804.252351,3,0,0,0,0,9200.303282
PEL_NQ_APO-1003,2805.527213,0,2,0,0,0,9204.485901
PEL_NQ_APO-1003,2805.577824,0,0,2,0,0,9204.651948
PEL_NQ_APO-1003,2805.732205,0,0,0,2,0,9205.158448
PEL_NQ_APO-1003,2805.756698,3,0,0,0,0,9205.238806
PEL_NQ_APO-1003,2805.857601,0,3,0,0,0,9205.56985
PEL_NQ_APO-1003,2807.200165,0,0,1,0,0,9209.97459
PEL_NQ_APO-1003,2807.261046,3,0,0,0,0,9210.174329
PEL_NQ_APO-1003,2808.765393,3,0,0,0,0,9215.109852
PEL_NQ_APO-1003,2809.057155,0,2,0,0,0,9216.067077
PEL_NQ_APO-1003,2809.977288,0,3,0,0,0,9219.085885
PEL_NQ_APO-1003,2810.269741,3,0,0,0,0,9220.045375
PEL_NQ_APO-1003,2811.774088,3,0,0,0,0,9224.980899
PEL_NQ_APO-1003,2811.990657,0,0,0,2,0,9225.691428
PEL_NQ_APO-1003,2812.587098,0,2,0,0,0,9227.648253
PEL_NQ_APO-1003,2812.620794,0,0,2,0,0,9227.758807
PEL_NQ_APO-1003,2813.278435,3,0,0,0,0,9229.916422
PEL_NQ_APO-1003,2814.096975,0,3,0,0,0,9232.601919
PEL_NQ_APO-1003,2814.782783,3,0,0,0,0,9234.851945
PEL_NQ_APO-1003,2815.048219,0,0,0,0,3,9235.722798
PEL_NQ_APO-1003,2816.11704,0,2,0,0,0,9239.22943
PEL_NQ_APO-1003,2816.28713,3,0,0,0,0,9239.787469
PEL_NQ_APO-1003,2817.791478,3,0,0,0,0,9244.722992
PEL_NQ_APO-1003,2818.216662,0,3,0,0,0,9246.117954
PEL_NQ_APO-1003,2818.24911,0,0,0,2,0,9246.224409
PEL_NQ_APO-1003,2819.295825,3,0,0,0,0,9249.658515
PEL_NQ_APO-1003,2819.646982,0,2,0,0,0,9250.810606
PEL_NQ_APO-1003,2819.663765,0,0,2,0,0,9250.865666
PEL_NQ_APO-1003,2820.800173,3,0,0,0,0,9254.594039
PEL_NQ_APO-1003,2820.882596,2,0,0,0,0,9254.864456
PEL_NQ_APO-1003,2822.30452,3,0,0,0,0,9259.529562
PEL_NQ_APO-1003,2822.336349,0,3,0,0,0,9259.633989
PEL_NQ_APO-1003,2823.176925,0,2,0,0,0,9262.391782
PEL_NQ_APO-1003,2823.808868,3,0,0,0,0,9264.465085
PEL_NQ_APO-1003,2824.507562,0,0,0,2,0,9266.757389
PEL_NQ_APO-1003,2824.76012,0,0,0,0,2,9267.585993
PEL_NQ_APO-1003,2825.313215,3,0,0,0,0,9269.400608
PEL_NQ_APO-1003,2826.456037,0,3,0,0,0,9273.150023
PEL_NQ_APO-1003,2826.706735,0,0,2,0,0,9273.972525
PEL_NQ_APO-1003,2826.706867,0,2,0,0,0,9273.972959
PEL_NQ_APO-1003,2826.817562,3,0,0,0,0,9274.336132
PEL_NQ_APO-1003,2828.32191,3,0,0,0,0,9279.271655
PEL_NQ_APO-1003,2829.826257,3,0,0,0,0,9284.207178
PEL_NQ_APO-1003,2830.056438,0,0,0,0,3,9284.962363
PEL_NQ_APO-1003,2830.23681,0,2,0,0,0,9285.554135
PEL_NQ_APO-1003,2830.575724,0,3,0,0,0,9286.666058
PEL_NQ_APO-1003,2830.766014,0,0,0,2,0,9287.29037
PEL_NQ_APO-1003,2831.330605,3,0,0,0,0,9289.142702
PEL_NQ_APO-1003,2832.834952,3,0,0,0,0,9294.078225
PEL_NQ_APO-1003,2833.749705,0,0,2,0,0,9297.079383
PEL_NQ_APO-1003,2833.766752,0,2,0,0,0,9297.135311
PEL_NQ_APO-1003,2834.3393,3,0,0,0,0,9299.013748
PEL_NQ_APO-1003,2834.695411,0,3,0,0,0,9300.182093
PEL_NQ_APO-1003,2835.843647,3,0,0,0,0,9303.949272
PEL_NQ_APO-1003,2837.024466,0,0,0,2,0,9307.823351
PEL_NQ_APO-1003,2837.296695,0,2,0,0,0,9308.716488
PEL_NQ_APO-1003,2837.347995,3,0,0,0,0,9308.884795
PEL_NQ_APO-1003,2837.914373,2,0,0,0,0,9310.742992
PEL_NQ_APO-1003,2838.815098,0,3,0,0,0,9313.698127
PEL_NQ_APO-1003,2838.852342,3,0,0,0,0,9313.820318
PEL_NQ_APO-1003,2840.35669,3,0,0,0,0,9318.755841
PEL_NQ_APO-1003,2840.792676,0,0,2,0,0,9320.186242
PEL_NQ_APO-1003,2840.826637,0,2,0,0,0,9320.297664
PEL_NQ_APO-1003,2841.861037,3,0,0,0,0,9323.691365
PEL_NQ_APO-1003,2842.934786,0,3,0,0,0,9327.214162
PEL_NQ_APO-1003,2843.282919,0,0,0,2,0,9328.356331
PEL_NQ_APO-1003,2843.365384,3,0,0,0,0,9328.626888
PEL_NQ_APO-1003,2844.35658,0,2,0,0,0,9331.87884
PEL_NQ_APO-1003,2844.869732,3,0,0,0,0,9333.562411
PEL_NQ_APO-1003,2845.064657,0,0,0,0,3,9334.201928
PEL_NQ_APO-1003,2846.374079,3,0,0,0,0,9338.497935
PEL_NQ_APO-1003,2847.054473,0,3,0,0,0,9340.730197
PEL_NQ_APO-1003,2847.835646,0,0,2,0,0,9343.293101
PEL_NQ_APO-1003,2847.878427,3,0,0,0,0,9343.433458
PEL_NQ_APO-1003,2847.886522,0,2,0,0,0,9343.460017
PEL_NQ_APO-1003,2849.382774,3,0,0,0,0,9348.368981
PEL_NQ_APO-1003,2849.48024,0,0,0,0,2,9348.688751
PEL_NQ_APO-1003,2849.541371,0,0,0,2,0,9348.889312
PEL_NQ_APO-1003,2850.887122,3,0,0,0,0,9353.304505
PEL_NQ_APO-1003,2851.17416,0,3,0,0,0,9354.246231
PEL_NQ_APO-1003,2851.416464,0,2,0,0,0,9355.041193
PEL_NQ_APO-1003,2852.391469,3,0,0,0,0,9358.240028
PEL_NQ_APO-1003,2854.145026,2,0,0,0,0,9363.993169
PEL_NQ_APO-1003,2854.158731,0,0,2,0,0,9364.038131
PEL_NQ_APO-1003,2854.259153,0,2,0,0,0,9364.367599
PEL_NQ_APO-1003,2854.67854,3,0,0,0,0,9365.743541
PEL_NQ_APO-1003,2854.700529,0,3,0,0,0,9365.815682
PEL_NQ_APO-1003,2855.19104,0,0,0,2,0,9367.424972
PEL_NQ_APO-1003,2855.691246,0,2,0,0,0,9369.066067
PEL_NQ_APO-1003,2855.7421,0,0,1,0,0,9369.232913
PEL_NQ_APO-1003,2856.544293,0,0,2,0,0,9371.864779
PEL_NQ_APO-1003,2856.693454,0,0,0,0,3,9372.354151
PEL_NQ_APO-1003,2857.123339,0,2,0,0,0,9373.764535
PEL_NQ_APO-1003,2857.194859,0,3,0,0,0,9373.999182
PEL_NQ_APO-1003,2858.23793,0,0,0,0,2,9377.421331
PEL_NQ_APO-1003,2858.555432,0,2,0,0,0,9378.463003
PEL_NQ_APO-1003,2858.929856,0,0,2,0,0,9379.691427
PEL_NQ_APO-1003,2859.375082,2,0,0,0,0,9381.152143
PEL_NQ_APO-1003,2859.553784,0,0,0,2,0,9381.738435
PEL_NQ_APO-1003,2859.68919,0,3,0,0,0,9382.182683
PEL_NQ_APO-1003,2859.987525,0,2,0,0,0,9383.161472
PEL_NQ_APO-1003,2861.315418,0,0,2,0,0,9387.518075
PEL_NQ_APO-1003,2861.419618,0,2,0,0,0,9387.85994
PEL_NQ_APO-1003,2862.183521,0,3,0,0,0,9390.366183
PEL_NQ_APO-1003,2862.851711,0,2,0,0,0,9392.558408
PEL_NQ_APO-1003,2863.625065,0,0,0,0,2,9395.095658
PEL_NQ_APO-1003,2863.62908,0,0,0,0,3,9395.108829
PEL_NQ_APO-1003,2863.70098,0,0,2,0,0,9395.344723
PEL_NQ_APO-1003,2863.916527,0,0,0,2,0,9396.051898
PEL_NQ_APO-1003,2864.283804,0,2,0,0,0,9397.256876
PEL_NQ_APO-1003,2864.605137,2,0,0,0,0,9398.311117
PEL_NQ_APO-1003,2864.677852,0,3,0,0,0,9398.549683
PEL_NQ_APO-1003,2865.715897,0,2,0,0,0,9401.955345
PEL_NQ_APO-1003,2866.086542,0,0,2,0,0,9403.171371
PEL_NQ_APO-1003,2867.14799,0,2,0,0,0,9406.653813
PEL_NQ_APO-1003,2867.172183,0,3,0,0,0,9406.733184
PEL_NQ_APO-1003,2867.310507,3,0,0,0,0,9407.187005
PEL_NQ_APO-1003,2868.27927,0,0,0,2,0,9410.365361
PEL_NQ_APO-1003,2868.472104,0,0,2,0,0,9410.998019
PEL_NQ_APO-1003,2868.580083,0,2,0,0,0,9411.352281
PEL_NQ_APO-1003,2869.0122,0,0,0,0,2,9412.769986
PEL_NQ_APO-1003,2869.666513,0,3,0,0,0,9414.916684
PEL_NQ_APO-1003,2869.835192,2,0,0,0,0,9415.470091
PEL_NQ_APO-1003,2870.012177,0,2,0,0,0,9416.050749
PEL_NQ_APO-1003,2870.564705,0,0,0,0,3,9417.863507
PEL_NQ_APO-1003,2870.857667,0,0,2,0,0,9418.824667
PEL_NQ_APO-1003,2871.44427,0,2,0,0,0,9420.749218
PEL_NQ_APO-1003,2872.160844,0,3,0,0,0,9423.100184
PEL_NQ_APO-1003,2872.642014,0,0,0,2,0,9424.678824
PEL_NQ_APO-1003,2872.876363,0,2,0,0,0,9425.447686
PEL_NQ_APO-1003,2873.243229,0,0,2,0,0,9426.651315
PEL_NQ_APO-1003,2874.308456,0,2,0,0,0,9430.146154
PEL_NQ_APO-1003,2874.399335,0,0,0,0,2,9430.444314
PEL_NQ_APO-1003,2874.655175,0,3,0,0,0,9431.283685
PEL_NQ_APO-1003,2875.014187,0,0,1,0,0,9432.461544
PEL_NQ_APO-1003,2875.065247,2,0,0,0,0,9432.629065
PEL_NQ_APO-1003,2875.628791,0,0,2,0,0,9434.477962
PEL_NQ_APO-1003,2875.740549,0,2,0,0,0,9434.844622
PEL_NQ_APO-1003,2877.004757,0,0,0,2,0,9438.992287
PEL_NQ_APO-1003,2877.149506,0,3,0,0,0,9439.467185
PEL_NQ_APO-1003,2877.172642,0,2,0,0,0,9439.543091
PEL_NQ_APO-1003,2877.500331,0,0,0,0,3,9440.618185
PEL_NQ_APO-1003,2878.014353,0,0,2,0,0,9442.30461
PEL_NQ_APO-1003,2878.604735,0,2,0,0,0,9444.241559
PEL_NQ_APO-1003,2879.643837,0,3,0,0,0,9447.650685
PEL_NQ_APO-1003,2879.78647,0,0,0,0,2,9448.118642
PEL_NQ_APO-1003,2879.942475,3,0,0,0,0,9448.630469
PEL_NQ_APO-1003,2880.036828,0,2,0,0,0,9448.940027
PEL_NQ_APO-1003,2880.295302,2,0,0,0,0,9449.788039
PEL_NQ_APO-1003,2880.399915,0,0,2,0,0,9450.131258
PEL_NQ_APO-1003,2881.3675,0,0,0,2,0,9453.30575
PEL_NQ_APO-1003,2881.468921,0,2,0,0,0,9453.638495
PEL_NQ_APO-1003,2882.138168,0,3,0,0,0,9455.834186
PEL_NQ_APO-1003,2882.785478,0,0,2,0,0,9457.957906
PEL_NQ_APO-1003,2882.901014,0,2,0,0,0,9458.336963
PEL_NQ_APO-1003,2884.333107,0,2,0,0,0,9463.035432
PEL_NQ_APO-1003,2884.435956,0,0,0,0,3,9463.372863
PEL_NQ_APO-1003,2884.632498,0,3,0,0,0,9464.017686
PEL_NQ_APO-1003,2885.17104,0,0,2,0,0,9465.784554
PEL_NQ_APO-1003,2885.173605,0,0,0,0,2,9465.79297
PEL_NQ_APO-1003,2885.525357,2,0,0,0,0,9466.947013
PEL_NQ_APO-1003,2885.730244,0,0,0,2,0,9467.619213
PEL_NQ_APO-1003,2885.7652,0,2,0,0,0,9467.7339
PEL_NQ_APO-1003,2887.126829,0,3,0,0,0,9472.201186
PEL_NQ_APO-1003,2887.197293,0,2,0,0,0,9472.432368
PEL_NQ_APO-1003,2887.556602,0,0,2,0,0,9473.611202
PEL_NQ_APO-1003,2888.629387,0,2,0,0,0,9477.130836
PEL_NQ_APO-1003,2889.568715,1,0,0,0,0,9480.212623
PEL_NQ_APO-1003,2889.619763,0,3,0,0,0,9480.380102
PEL_NQ_APO-1003,2889.703191,0,1,0,0,0,9480.653818
PEL_NQ_APO-1003,2889.821256,0,2,0,0,0,9481.04117
PEL_NQ_APO-1003,2889.870195,0,0,0,1,0,9481.201732
PEL_NQ_APO-1003,2890.322899,3,0,0,0,0,9482.686979
PEL_NQ_APO-1003,2890.644144,0,0,0,2,0,9483.740934
PEL_NQ_APO-1003,2890.657198,0,0,2,0,0,9483.78376
PEL_NQ_APO-1003,2890.741015,0,2,0,0,0,9484.058751
PEL_NQ_APO-1003,2890.939523,0,0,1,0,0,9484.710025
PEL_NQ_APO-1003,2891.660773,0,2,0,0,0,9487.076332
PEL_NQ_APO-1003,2891.812005,2,0,0,0,0,9487.5725
PEL_NQ_APO-1003,2892.099015,0,3,0,0,0,9488.514132
PEL_NQ_APO-1003,2892.580532,0,2,0,0,0,9490.093913
PEL_NQ_APO-1003,2892.620407,0,0,0,0,2,9490.224736
PEL_NQ_APO-1003,2893.500291,0,2,0,0,0,9493.111493
PEL_NQ_APO-1003,2894.023498,3,0,0,0,0,9494.828054
PEL_NQ_APO-1003,2894.420049,0,2,0,0,0,9496.129074
PEL_NQ_APO-1003,2894.578267,0,3,0,0,0,9496.648162
PEL_NQ_APO-1003,2894.965492,0,0,0,0,3,9497.918583
PEL_NQ_APO-1003,2895.339808,0,2,0,0,0,9499.146655
PEL_NQ_APO-1003,2896.13198,0,0,2,0,0,9501.745646
PEL_NQ_APO-1003,2896.259566,0,2,0,0,0,9502.164236
PEL_NQ_APO-1003,2897.038558,0,0,1,0,0,9504.719984
PEL_NQ_APO-1003,2897.057519,0,3,0,0,0,9504.782192
PEL_NQ_APO-1003,2897.179325,0,2,0,0,0,9505.181816
PEL_NQ_APO-1003,2897.724098,3,0,0,0,0,9506.969129
PEL_NQ_APO-1003,2898.099083,0,2,0,0,0,9508.199397
PEL_NQ_APO-1003,2898.427373,0,0,0,2,0,9509.276461
PEL_NQ_APO-1003,2898.925678,1,0,0,0,0,9510.911321
PEL_NQ_APO-1003,2899.015329,0,1,0,0,0,9511.205451
PEL_NQ_APO-1003,2899.018842,0,2,0,0,0,9511.216978
PEL_NQ_APO-1003,2899.126665,0,0,0,1,0,9511.570727
PEL_NQ_APO-1003,2899.536772,0,3,0,0,0,9512.916222
PEL_NQ_APO-1003,2899.938601,0,2,0,0,0,9514.234559
PEL_NQ_APO-1003,2900.858359,0,2,0,0,0,9517.252139
PEL_NQ_APO-1003,2901.089219,2,0,0,0,0,9518.009554
PEL_NQ_APO-1003,2901.424697,3,0,0,0,0,9519.110204
PEL_NQ_APO-1003,2901.606763,0,0,2,0,0,9519.707532
PEL_NQ_APO-1003,2901.778118,0,2,0,0,0,9520.26972
PEL_NQ_APO-1003,2902.016024,0,3,0,0,0,9521.050252
PEL_NQ_APO-1003,2902.697876,0,2,0,0,0,9523.287301
PEL_NQ_APO-1003,2903.137594,0,0,1,0,0,9524.729944
PEL_NQ_APO-1003,2903.617635,0,2,0,0,0,9526.304882
PEL_NQ_APO-1003,2904.495276,0,3,0,0,0,9529.184282
PEL_NQ_APO-1003,2904.537394,0,2,0,0,0,9529.322462
PEL_NQ_APO-1003,2905.125297,3,0,0,0,0,9531.251279
PEL_NQ_APO-1003,2905.404096,0,0,0,2,0,9532.165975
PEL_NQ_APO-1003,2905.525961,0,2,0,0,0,9532.565793
PEL_NQ_APO-1003,2905.742881,0,0,0,0,2,9533.277475
PEL_NQ_APO-1003,2905.899983,0,0,2,0,0,9533.7929
PEL_NQ_APO-1003,2906.475341,0,3,0,0,0,9535.680559
PEL_NQ_APO-1003,2906.666116,0,2,0,0,0,9536.306461
PEL_NQ_APO-1003,2907.155032,0,0,0,2,0,9537.910515
PEL_NQ_APO-1003,2907.783144,0,0,0,0,3,9539.97125
PEL_NQ_APO-1003,2907.806272,0,2,0,0,0,9540.047128
PEL_NQ_APO-1003,2907.990698,0,0,2,0,0,9540.652203
PEL_NQ_APO-1003,2908.268758,0,3,0,0,0,9541.564471
PEL_NQ_APO-1003,2908.905967,0,0,0,2,0,9543.655054
PEL_NQ_APO-1003,2908.946427,0,2,0,0,0,9543.787795
PEL_NQ_APO-1003,2909.421271,0,0,0,0,2,9545.345684
PEL_NQ_APO-1003,2910.062174,0,3,0,0,0,9547.448382
PEL_NQ_APO-1003,2910.081414,0,0,2,0,0,9547.511506
PEL_NQ_APO-1003,2910.086582,0,2,0,0,0,9547.528463
PEL_NQ_APO-1003,2910.656903,0,0,0,2,0,9549.399593
PEL_NQ_APO-1003,2911.111876,3,0,0,0,0,9550.892286
PEL_NQ_APO-1003,2911.226738,0,2,0,0,0,9551.26913
PEL_NQ_APO-1003,2911.85559,0,3,0,0,0,9553.332294
PEL_NQ_APO-1003,2912.172129,0,0,2,0,0,9554.370809
PEL_NQ_APO-1003,2912.366893,0,2,0,0,0,9555.009797
PEL_NQ_APO-1003,2912.407838,0,0,0,2,0,9555.144132
PEL_NQ_APO-1003,2912.658548,1,0,0,0,0,9555.96667
PEL_NQ_APO-1003,2912.670838,0,0,1,0,0,9556.006992
PEL_NQ_APO-1003,2912.766391,0,1,0,0,0,9556.320486
PEL_NQ_APO-1003,2912.90032,0,0,0,1,0,9556.759886
PEL_NQ_APO-1003,2913.099661,0,0,0,0,2,9557.413892
PEL_NQ_APO-1003,2913.260515,0,0,0,0,3,9557.941628
PEL_NQ_APO-1003,2913.507048,0,2,0,0,0,9558.750464
PEL_NQ_APO-1003,2913.649006,0,3,0,0,0,9559.216205
PEL_NQ_APO-1003,2914.158774,0,0,0,2,0,9560.888672
PEL_NQ_APO-1003,2914.262845,0,0,2,0,0,9561.230112
PEL_NQ_APO-1003,2914.647204,0,2,0,0,0,9562.491132
PEL_NQ_APO-1003,2915.442422,0,3,0,0,0,9565.100117
PEL_NQ_APO-1003,2915.787359,0,2,0,0,0,9566.231799
PEL_NQ_APO-1003,2915.909709,0,0,0,2,0,9566.633211
PEL_NQ_APO-1003,2915.940816,2,0,0,0,0,9566.735268
PEL_NQ_APO-1003,2916.35356,0,0,2,0,0,9568.089415
PEL_NQ_APO-1003,2916.778051,0,0,0,0,2,9569.482101
PEL_NQ_APO-1003,2916.927514,0,2,0,0,0,9569.972466
PEL_NQ_APO-1003,2917.126407,3,0,0,0,0,9570.625
PEL_NQ_APO-1003,2917.235838,0,3,0,0,0,9570.984028
PEL_NQ_APO-1003,2917.660645,0,0,0,2,0,9572.37775
PEL_NQ_APO-1003,2918.06767,0,2,0,0,0,9573.713134
PEL_NQ_APO-1003,2918.444276,0,0,2,0,0,9574.948718
PEL_NQ_APO-1003,2918.737886,0,0,0,0,3,9575.912007
PEL_NQ_APO-1003,2919.029255,0,3,0,0,0,9576.86794
PEL_NQ_APO-1003,2919.207825,0,2,0,0,0,9577.453801
PEL_NQ_APO-1003,2919.41158,0,0,0,2,0,9578.122289
PEL_NQ_APO-1003,2920.34798,0,2,0,0,0,9581.194468
PEL_NQ_APO-1003,2920.456441,0,0,0,0,2,9581.550309
PEL_NQ_APO-1003,2920.534991,0,0,2,0,0,9581.808021
PEL_NQ_APO-1003,2920.822671,0,3,0,0,0,9582.751851
PEL_NQ_APO-1003,2921.162516,0,0,0,2,0,9583.866829
PEL_NQ_APO-1003,2921.488136,0,2,0,0,0,9584.935135
PEL_NQ_APO-1003,2922.616087,0,3,0,0,0,9588.635763
PEL_NQ_APO-1003,2922.625707,0,0,2,0,0,9588.667324
PEL_NQ_APO-1003,2922.628291,0,2,0,0,0,9588.675803
PEL_NQ_APO-1003,2922.913451,0,0,0,2,0,9589.611368
PEL_NQ_APO-1003,2923.140938,3,0,0,0,0,9590.357715
PEL_NQ_APO-1003,2923.768446,0,2,0,0,0,9592.41647
PEL_NQ_APO-1003,2923.920419,0,0,1,0,0,9592.915067
PEL_NQ_APO-1003,2924.134831,0,0,0,0,2,9593.618517
PEL_NQ_APO-1003,2924.215258,0,0,0,0,3,9593.882386
PEL_NQ_APO-1003,2924.409503,0,3,0,0,0,9594.519674
PEL_NQ_APO-1003,2924.664387,0,0,0,2,0,9595.355907
PEL_NQ_APO-1003,2924.716422,0,0,2,0,0,9595.526627
PEL_NQ_APO-1003,2924.908602,0,2,0,0,0,9596.157137
PEL_NQ_APO-1003,2926.048757,0,2,0,0,0,9599.897805
PEL_NQ_APO-1003,2926.202919,0,3,0,0,0,9600.403585
PEL_NQ_APO-1003,2926.415322,0,0,0,2,0,9601.100446
PEL_NQ_APO-1003,2926.807138,0,0,2,0,0,9602.385931
PEL_NQ_APO-1003,2927.188913,0,2,0,0,0,9603.638472
PEL_NQ_APO-1003,2927.81322,0,0,0,0,2,9605.686726
PEL_NQ_APO-1003,2927.996335,0,3,0,0,0,9606.287497
PEL_NQ_APO-1003,2928.166258,0,0,0,2,0,9606.844986
PEL_NQ_APO-1003,2928.329068,0,2,0,0,0,9607.379139
PEL_NQ_APO-1003,2928.897853,0,0,2,0,0,9609.245234
PEL_NQ_APO-1003,2929.155469,3,0,0,0,0,9610.090429
PEL_NQ_APO-1003,2929.469223,0,2,0,0,0,9611.119806
PEL_NQ_APO-1003,2929.692629,0,0,0,0,3,9611.852764
PEL_NQ_APO-1003,2929.789752,0,3,0,0,0,9612.171408
PEL_NQ_APO-1003,2929.917193,0,0,0,2,0,9612.589525
PEL_NQ_APO-1003,2930.609379,0,2,0,0,0,9614.860474
PEL_NQ_APO-1003,2930.988569,0,0,2,0,0,9616.104537
PEL_NQ_APO-1003,2931.49161,0,0,0,0,2,9617.754934
PEL_NQ_APO-1003,2931.583168,0,3,0,0,0,9618.05532
PEL_NQ_APO-1003,2931.668129,0,0,0,2,0,9618.334064
PEL_NQ_APO-1003,2931.749534,0,2,0,0,0,9618.601141
PEL_NQ_APO-1003,2932.889689,0,2,0,0,0,9622.341808
PEL_NQ_APO-1003,2933.079284,0,0,2,0,0,9622.96384
PEL_NQ_APO-1003,2933.376584,0,3,0,0,0,9623.939231
PEL_NQ_APO-1003,2933.419064,0,0,0,2,0,9624.078604
PEL_NQ_APO-1003,2934.029845,0,2,0,0,0,9626.082476
PEL_NQ_APO-1004,2385.418907,3,0,0,0,0,7826.177766
PEL_NQ_APO-1004,2477.797068,0,0,0,2,0,8129.255732
PEL_NQ_APO-1004,2669.037814,3,0,0,0,0,8756.686021
PEL_NQ_APO-1004,2729.146725,3,0,0,0,0,8953.893743
PEL_NQ_APO-1004,2729.826162,3,0,0,0,0,8956.122864
PEL_NQ_APO-1004,2730.505598,3,0,0,0,0,8958.351986
PEL_NQ_APO-1004,2731.185034,3,0,0,0,0,8960.581108
PEL_NQ_APO-1004,2731.210051,0,0,0,2,0,8960.663185
PEL_NQ_APO-1004,2731.86447,3,0,0,0,0,8962.810229
PEL_NQ_APO-1004,2732.543907,3,0,0,0,0,8965.039351
PEL_NQ_APO-1004,2733.223343,3,0,0,0,0,8967.268473
PEL_NQ_APO-1004,2733.902779,3,0,0,0,0,8969.497594
PEL_NQ_APO-1004,2734.582216,3,0,0,0,0,8971.726716
PEL_NQ_APO-1004,2735.261652,3,0,0,0,0,8973.955838
PEL_NQ_APO-1004,2735.941088,3,0,0,0,0,8976.184959
PEL_NQ_APO-1004,2736.620524,3,0,0,0,0,8978.414081
PEL_NQ_APO-1004,2737.299961,3,0,0,0,0,8980.643203
PEL_NQ_APO-1004,2737.979397,3,0,0,0,0,8982.872324
PEL_NQ_APO-1004,2738.658833,3,0,0,0,0,8985.101446
PEL_NQ_APO-1004,2739.019441,0,0,0,2,0,8986.284544
PEL_NQ_APO-1004,2739.338269,3,0,0,0,0,8987.330568
PEL_NQ_APO-1004,2740.017706,3,0,0,0,0,8989.55969
PEL_NQ_APO-1004,2740.152131,0,2,0,0,0,8990.000717
PEL_NQ_APO-1004,2740.697142,3,0,0,0,0,8991.788811
PEL_NQ_APO-1004,2741.376578,3,0,0,0,0,8994.017933
PEL_NQ_APO-1004,2742.056015,3,0,0,0,0,8996.247055
PEL_NQ_APO-1004,2742.735451,3,0,0,0,0,8998.476176
PEL_NQ_APO-1004,2743.414887,3,0,0,0,0,9000.705298
PEL_NQ_APO-1004,2744.094323,3,0,0,0,0,9002.93442
PEL_NQ_APO-1004,2744.77376,3,0,0,0,0,9005.163541
PEL_NQ_APO-1004,2745.453196,3,0,0,0,0,9007.392663
PEL_NQ_APO-1004,2746.132632,3,0,0,0,0,9009.621785
PEL_NQ_APO-1004,2746.812068,3,0,0,0,0,9011.850906
PEL_NQ_APO-1004,2746.828831,0,0,0,2,0,9011.905902
PEL_NQ_APO-1004,2747.491505,3,0,0,0,0,9014.080028
PEL_NQ_APO-1004,2748.170941,3,0,0,0,0,9016.30915
PEL_NQ_APO-1004,2748.850377,3,0,0,0,0,9018.538272
PEL_NQ_APO-1004,2749.529813,3,0,0,0,0,9020.767393
PEL_NQ_APO-1004,2750.20925,3,0,0,0,0,9022.996515
PEL_NQ_APO-1004,2750.92084,3,0,0,0,0,9025.331128
PEL_NQ_APO-1004,2751.491732,0,2,0,0,0,9027.204134
PEL_NQ_APO-1004,2751.545606,1,0,0,0,0,9027.380887
PEL_NQ_APO-1004,2751.545967,0,1,0,0,0,9027.382069
PEL_NQ_APO-1004,2751.5461,0,0,1,0,0,9027.382506
PEL_NQ_APO-1004,2751.722537,3,0,0,0,0,9027.961369
PEL_NQ_APO-1004,2751.961198,0,0,0,1,0,9028.744377
PEL_NQ_APO-1004,2752.381213,1,0,0,0,0,9030.122378
PEL_NQ_APO-1004,2752.381933,0,1,0,0,0,9030.124742
PEL_NQ_APO-1004,2752.3822,0,0,1,0,0,9030.125616
PEL_NQ_APO-1004,2752.524235,3,0,0,0,0,9030.591611
PEL_NQ_APO-1004,2753.212396,0,0,0,1,0,9032.849358
PEL_NQ_APO-1004,2753.216819,1,0,0,0,0,9032.863869
PEL_NQ_APO-1004,2753.2179,0,1,0,0,0,9032.867415
PEL_NQ_APO-1004,2753.2183,0,0,1,0,0,9032.868727
PEL_NQ_APO-1004,2753.325932,3,0,0,0,0,9033.221852
PEL_NQ_APO-1004,2754.052425,1,0,0,0,0,9035.60536
PEL_NQ_APO-1004,2754.053867,0,1,0,0,0,9035.610088
PEL_NQ_APO-1004,2754.0544,0,0,1,0,0,9035.611837
PEL_NQ_APO-1004,2754.12763,3,0,0,0,0,9035.852094
PEL_NQ_APO-1004,2754.463594,0,0,0,1,0,9036.954338
PEL_NQ_APO-1004,2754.675039,0,0,0,2,0,9037.648054
PEL_NQ_APO-1004,2754.888032,1,0,0,0,0,9038.34685
PEL_NQ_APO-1004,2754.889833,0,1,0,0,0,9038.35276
PEL_NQ_APO-1004,2754.8905,0,0,1,0,0,9038.354947
PEL_NQ_APO-1004,2754.929328,3,0,0,0,0,9038.482335
PEL_NQ_APO-1004,2755.214733,0,3,0,0,0,9039.418705
PEL_NQ_APO-1004,2755.714792,0,0,0,1,0,9041.059319
